	Pressure Time	Pressure 	Cycles Remaining	Recipe	Loop
	81.321	 0.333	100	100c_tio2	
	81.467	 0.333	100	100c_tio2	
	81.616	 0.333	100	100c_tio2	
	81.768	 0.333	100	100c_tio2	
	81.918	 0.333	100	100c_tio2	
	82.067	 0.333	100	100c_tio2	
	82.218	 0.333	100	100c_tio2	
	82.367	 0.333	100	100c_tio2	
	82.517	 0.333	100	100c_tio2	
	82.694	 0.333	100	100c_tio2	
	82.817	 0.332	100	100c_tio2	
	82.967	 0.332	100	100c_tio2	
	83.116	 0.332	100	100c_tio2	
	83.268	 0.332	100	100c_tio2	
	83.418	 0.332	100	100c_tio2	
	83.571	 0.332	100	100c_tio2	
	83.720	 0.332	100	100c_tio2	
	83.867	 0.332	100	100c_tio2	
	84.019	 0.332	100	100c_tio2	
	84.167	 0.331	100	100c_tio2	
	84.319	 0.332	100	100c_tio2	
	84.468	 0.332	100	100c_tio2	
	84.696	 0.333	100	100c_tio2	
	84.768	 0.332	100	100c_tio2	
	84.916	 0.332	100	100c_tio2	
	85.067	 0.332	100	100c_tio2	
	85.218	 0.332	100	100c_tio2	
	85.366	 0.332	100	100c_tio2	
	85.518	 0.332	100	100c_tio2	
	85.667	 0.332	100	100c_tio2	
	85.818	 0.331	100	100c_tio2	
	85.968	 0.332	100	100c_tio2	
	86.118	 0.333	100	100c_tio2	
	86.267	 0.332	100	100c_tio2	
	86.420	 0.332	100	100c_tio2	
	86.568	 0.332	100	100c_tio2	
	86.717	 0.332	100	100c_tio2	
	86.867	 0.333	100	100c_tio2	
	87.017	 0.333	100	100c_tio2	
	87.169	 0.332	100	100c_tio2	
	87.318	 0.332	100	100c_tio2	
	87.467	 0.332	100	100c_tio2	
	87.617	 0.332	100	100c_tio2	
	87.768	 0.332	100	100c_tio2	
	87.919	 0.332	100	100c_tio2	
	88.067	 0.332	100	100c_tio2	
	88.218	 0.332	100	100c_tio2	
	88.369	 0.332	100	100c_tio2	
	88.518	 0.333	100	100c_tio2	
	88.700	 0.333	100	100c_tio2	
	88.816	 0.333	100	100c_tio2	
	88.968	 0.333	100	100c_tio2	
	89.118	 0.332	100	100c_tio2	
	89.266	 0.333	100	100c_tio2	
	89.418	 0.333	100	100c_tio2	
	89.569	 0.333	100	100c_tio2	
	89.718	 0.333	100	100c_tio2	
	89.869	 0.333	100	100c_tio2	
	90.018	 0.333	100	100c_tio2	
	90.168	 0.333	100	100c_tio2	
	90.318	 0.333	100	100c_tio2	
	90.468	 0.332	100	100c_tio2	
	90.691	 0.334	100	100c_tio2	
	90.767	 0.333	100	100c_tio2	
	90.917	 0.332	100	100c_tio2	
	91.067	 0.332	100	100c_tio2	
	91.217	 0.328	100	100c_tio2	
	91.368	 0.328	100	100c_tio2	
	91.518	 0.331	100	100c_tio2	
	91.667	 0.332	100	100c_tio2	
	91.819	 0.332	100	100c_tio2	
	91.969	 0.332	100	100c_tio2	
	92.117	 0.331	100	100c_tio2	
	92.267	 0.332	100	100c_tio2	
	92.417	 0.331	100	100c_tio2	
	92.569	 0.332	100	100c_tio2	
	92.718	 0.331	100	100c_tio2	
	92.868	 0.331	100	100c_tio2	
	93.019	 0.331	100	100c_tio2	
	93.168	 0.332	100	100c_tio2	
	93.318	 0.332	100	100c_tio2	
	93.469	 0.332	100	100c_tio2	
	93.620	 0.332	100	100c_tio2	
	93.767	 0.332	100	100c_tio2	
	93.917	 0.332	100	100c_tio2	
	94.068	 0.332	100	100c_tio2	
	94.218	 0.332	100	100c_tio2	
	94.368	 0.332	100	100c_tio2	
	94.517	 0.332	100	100c_tio2	
	94.696	 0.335	100	100c_tio2	
	94.817	 0.332	100	100c_tio2	
	94.967	 0.332	100	100c_tio2	
	95.117	 0.332	100	100c_tio2	
	95.269	 0.332	100	100c_tio2	
	95.417	 0.332	100	100c_tio2	
	95.569	 0.332	100	100c_tio2	
	95.717	 0.332	100	100c_tio2	
