	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	616.2	80.0	80.0	100.5	100.0	79.9	75.0	26.2	26.8	950408.8	20.001	616.834	543	100c_tio2	
	618.2	80.0	80.0	100.6	100.0	80.0	75.0	26.2	26.8	950411.8	19.995	619.832	543	100c_tio2	
	622.2	80.0	80.0	100.6	100.0	79.9	74.9	26.2	26.8	950414.8	19.998	622.834	543	100c_tio2	
	624.2	80.0	80.0	100.6	100.0	79.9	75.0	26.2	26.8	950417.8	20.004	625.831	543	100c_tio2	
	628.2	80.0	80.0	100.6	100.0	80.0	75.0	26.2	26.8	950420.8	19.998	628.834	542	100c_tio2	
	630.2	80.0	80.0	100.5	100.0	79.9	75.0	26.3	26.8	950423.8	20.001	631.834	542	100c_tio2	
	634.2	80.0	80.0	100.4	100.0	80.0	75.0	26.2	26.8	950426.8	20.001	634.833	542	100c_tio2	
	636.2	80.0	80.0	100.3	100.0	80.0	75.0	26.3	26.8	950429.8	19.995	637.831	542	100c_tio2	
	640.2	80.0	80.0	100.2	100.0	79.9	74.9	26.2	26.8	950432.8	19.995	640.832	542	100c_tio2	
	642.2	80.0	80.0	100.2	100.0	80.0	75.0	26.2	26.8	950435.8	20.010	643.832	542	100c_tio2	
	646.2	80.0	80.0	100.1	100.0	79.9	75.0	26.2	26.8	950438.8	20.007	646.831	542	100c_tio2	
	648.2	80.0	80.0	100.0	100.0	80.0	75.0	26.2	26.8	950441.8	19.998	649.830	542	100c_tio2	
	652.2	80.0	80.0	100.0	100.0	79.9	75.0	26.2	26.8	950444.8	20.010	652.832	542	100c_tio2	
	654.2	80.0	80.0	100.1	100.0	79.9	75.0	26.2	26.8	950447.8	20.004	655.831	542	100c_tio2	
	658.2	80.0	80.0	100.3	100.0	80.0	74.9	26.2	26.8	950450.8	20.004	658.831	542	100c_tio2	
	660.2	80.0	80.0	100.3	100.0	80.0	75.0	26.2	26.8	950453.8	19.965	661.832	542	100c_tio2	
	664.2	80.0	80.0	100.4	100.0	80.0	75.0	26.2	26.8	950456.8	20.001	664.831	542	100c_tio2	
	666.2	79.9	79.9	100.4	100.1	80.0	75.0	26.2	26.8	950459.8	19.995	667.832	541	100c_tio2	
	670.2	80.0	80.0	100.4	100.0	80.0	75.0	26.2	26.8	950462.8	20.004	670.831	541	100c_tio2	
