	Heater Time	Heater 6 	Heater 7	Heater 8	Heater 9	Heater 10	Heater 11	Heater 12	Heater 13	Heater 14	Heater 15	Heater 16	Heater 17	Program Time	MFC 1	MFC Time	Cycles Remaining	Recipe	Loop
	1354.3	200.0	199.9	200.0	200.0	35.9	47.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767318.8	29.932	1356.091	135	Thermal Al2O3 STANDARD	
	1358.3	200.0	200.0	199.9	200.0	35.9	47.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767321.8	29.877	1359.091	135	Thermal Al2O3 STANDARD	
	1360.3	199.9	200.0	200.0	200.1	35.9	47.6	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767324.8	29.889	1362.091	135	Thermal Al2O3 STANDARD	
	1364.3	200.0	200.1	200.0	200.0	35.9	47.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767327.8	29.840	1365.091	135	Thermal Al2O3 STANDARD	goto;014185
	1366.3	200.0	200.0	199.9	200.0	35.9	47.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767330.8	29.883	1368.090	134	Thermal Al2O3 STANDARD	
	1370.3	199.9	199.9	199.9	199.9	35.9	47.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767333.8	29.919	1371.090	134	Thermal Al2O3 STANDARD	
	1372.3	200.0	200.0	200.0	200.1	35.9	47.5	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767336.8	29.901	1374.091	134	Thermal Al2O3 STANDARD	
	1376.3	200.0	200.0	200.0	200.0	35.9	47.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767339.8	29.883	1377.091	134	Thermal Al2O3 STANDARD	
	1378.3	199.9	200.0	199.9	200.0	35.9	47.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767342.8	29.858	1380.091	134	Thermal Al2O3 STANDARD	
	1382.3	200.0	199.9	199.9	200.0	35.9	47.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767345.8	29.907	1383.091	134	Thermal Al2O3 STANDARD	
	1384.3	200.0	200.0	200.0	200.0	35.9	47.4	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767348.8	29.865	1386.090	133	Thermal Al2O3 STANDARD	
	1388.3	200.0	200.0	200.0	200.0	35.9	47.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767351.8	29.895	1389.090	133	Thermal Al2O3 STANDARD	
	1390.3	200.0	200.0	199.9	200.1	35.9	47.4	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767354.8	29.871	1392.091	133	Thermal Al2O3 STANDARD	
	1394.3	199.8	199.8	199.8	199.9	35.9	47.4	27.3	 0.0	 0.0	28.0	 0.0	 0.0	767357.8	29.919	1395.091	133	Thermal Al2O3 STANDARD	
	1396.3	200.0	200.0	200.0	200.1	35.9	47.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767360.8	29.944	1398.091	133	Thermal Al2O3 STANDARD	
	1400.3	200.0	200.0	200.0	200.0	35.9	47.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767363.8	29.913	1401.091	133	Thermal Al2O3 STANDARD	
	1402.3	200.0	200.0	200.0	200.0	35.9	47.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767366.8	29.913	1404.090	133	Thermal Al2O3 STANDARD	
	1406.3	200.0	199.9	200.0	200.1	35.8	47.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767369.8	29.865	1407.091	132	Thermal Al2O3 STANDARD	
	1408.3	200.0	200.0	200.0	200.0	35.8	47.2	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767372.8	29.974	1410.091	132	Thermal Al2O3 STANDARD	
	1412.3	200.0	199.9	199.9	200.0	35.8	47.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767375.8	29.883	1413.091	132	Thermal Al2O3 STANDARD	
	1414.3	200.0	199.9	200.0	200.0	35.8	47.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767378.8	29.895	1416.092	132	Thermal Al2O3 STANDARD	
	1418.3	200.0	200.0	199.7	199.9	35.8	47.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767381.8	29.926	1419.091	132	Thermal Al2O3 STANDARD	
	1420.3	200.0	199.9	200.0	200.0	35.8	47.2	27.3	 0.0	 0.0	27.9	 0.0	 0.0	767384.8	29.919	1422.090	132	Thermal Al2O3 STANDARD	
	1424.3	199.8	199.7	199.8	199.8	35.7	47.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767387.8	29.871	1425.091	132	Thermal Al2O3 STANDARD	
	1426.3	200.0	199.9	200.0	200.0	35.8	47.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767390.8	29.950	1428.091	131	Thermal Al2O3 STANDARD	
	1430.3	200.0	199.9	199.9	200.0	35.8	47.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767393.8	29.871	1431.091	131	Thermal Al2O3 STANDARD	
	1432.3	199.9	199.8	199.8	199.9	35.8	47.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767396.8	29.932	1434.091	131	Thermal Al2O3 STANDARD	
	1436.3	199.8	199.7	199.7	199.9	35.7	47.0	27.2	 0.0	 0.0	28.0	 0.0	 0.0	767399.8	29.895	1437.090	131	Thermal Al2O3 STANDARD	
	1438.3	200.1	199.9	199.9	200.0	35.8	47.1	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767402.8	29.987	1440.090	131	Thermal Al2O3 STANDARD	
	1442.3	200.0	199.9	199.9	200.0	35.8	47.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767405.8	29.907	1443.091	131	Thermal Al2O3 STANDARD	
	1444.3	200.1	200.0	200.1	200.1	35.8	47.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767408.8	29.865	1446.091	131	Thermal Al2O3 STANDARD	
	1448.3	200.0	199.9	200.0	200.0	35.8	47.0	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767411.8	29.822	1449.091	130	Thermal Al2O3 STANDARD	
	1450.3	200.0	199.9	200.0	200.0	35.8	47.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767414.8	29.883	1452.091	130	Thermal Al2O3 STANDARD	
	1454.3	200.0	199.9	200.0	200.1	35.8	47.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767417.8	29.907	1455.091	130	Thermal Al2O3 STANDARD	
	1456.3	200.1	200.0	200.0	200.0	35.8	47.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767420.8	29.944	1458.090	130	Thermal Al2O3 STANDARD	
	1460.3	200.0	199.9	200.0	200.1	35.8	46.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767423.8	29.877	1461.091	130	Thermal Al2O3 STANDARD	
	1462.3	200.0	199.9	200.1	200.0	35.8	46.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767426.8	29.858	1464.092	130	Thermal Al2O3 STANDARD	
	1466.3	200.0	199.9	200.0	200.1	35.8	46.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767429.8	29.944	1467.091	130	Thermal Al2O3 STANDARD	
	1468.3	200.0	199.9	200.0	200.0	35.8	46.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767432.8	29.907	1470.091	129	Thermal Al2O3 STANDARD	
	1472.3	200.0	199.9	200.0	200.0	35.7	46.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767435.8	29.852	1473.090	129	Thermal Al2O3 STANDARD	
	1474.3	200.0	199.9	200.0	200.0	35.8	46.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767438.8	29.919	1476.090	129	Thermal Al2O3 STANDARD	
	1478.3	200.0	199.8	199.8	199.8	35.7	46.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767441.8	29.919	1479.091	129	Thermal Al2O3 STANDARD	
	1480.3	200.0	199.9	200.1	200.1	35.8	46.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767444.8	29.926	1482.091	129	Thermal Al2O3 STANDARD	
	1484.3	200.0	199.9	200.0	200.1	35.8	46.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767447.8	29.877	1485.091	129	Thermal Al2O3 STANDARD	
	1486.3	200.0	199.9	200.0	200.0	35.8	46.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767450.8	29.877	1488.094	128	Thermal Al2O3 STANDARD	
	1490.3	200.0	199.9	200.1	200.0	35.8	46.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767453.8	29.932	1491.090	128	Thermal Al2O3 STANDARD	
	1492.3	200.0	199.9	200.0	200.0	35.8	46.7	27.1	 0.0	 0.0	27.8	 0.0	 0.0	767456.8	29.858	1494.090	128	Thermal Al2O3 STANDARD	
	1496.3	200.0	199.9	200.0	200.0	35.8	46.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767459.8	29.926	1497.091	128	Thermal Al2O3 STANDARD	
	1498.3	199.9	199.8	200.0	200.0	35.8	46.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767462.8	29.913	1500.091	128	Thermal Al2O3 STANDARD	
	1502.3	200.0	199.9	200.1	200.1	35.8	46.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767465.8	29.932	1503.092	128	Thermal Al2O3 STANDARD	
	1504.3	200.0	199.9	200.1	200.0	35.8	46.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767468.8	29.889	1506.091	128	Thermal Al2O3 STANDARD	
	1508.3	200.0	199.9	200.0	200.1	35.8	46.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767471.8	29.926	1509.091	127	Thermal Al2O3 STANDARD	
	1510.3	200.0	199.9	200.1	200.0	35.8	46.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767474.8	29.865	1512.090	127	Thermal Al2O3 STANDARD	
	1514.3	200.0	199.9	200.1	200.0	35.8	46.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767477.8	29.877	1515.091	127	Thermal Al2O3 STANDARD	
	1516.3	200.0	199.9	200.1	200.1	35.8	46.6	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767480.8	29.895	1518.091	127	Thermal Al2O3 STANDARD	
	1520.3	200.0	199.9	200.1	200.0	35.8	46.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767483.8	29.932	1521.091	127	Thermal Al2O3 STANDARD	
	1522.3	200.0	199.9	200.0	200.1	35.8	46.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767486.8	29.919	1524.091	127	Thermal Al2O3 STANDARD	
	1526.3	200.1	199.9	200.0	200.0	35.8	46.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767489.8	29.926	1527.090	127	Thermal Al2O3 STANDARD	
	1528.3	200.0	199.9	200.0	200.0	35.8	46.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767492.8	29.932	1530.091	126	Thermal Al2O3 STANDARD	
	1532.3	200.0	199.9	200.0	200.1	35.8	46.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767495.8	29.852	1533.092	126	Thermal Al2O3 STANDARD	
	1534.3	199.9	199.9	200.0	200.0	35.8	46.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767498.8	29.938	1536.091	126	Thermal Al2O3 STANDARD	
	1538.3	200.0	199.8	200.0	200.0	35.8	46.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767501.8	29.938	1539.091	126	Thermal Al2O3 STANDARD	
	1540.3	200.0	199.9	200.0	200.0	35.8	46.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767504.8	29.907	1542.090	126	Thermal Al2O3 STANDARD	
	1544.3	200.0	199.8	200.0	200.0	35.8	46.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767507.8	29.901	1545.090	126	Thermal Al2O3 STANDARD	
	1546.3	200.0	199.8	200.0	200.1	35.8	46.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767510.8	29.858	1548.091	126	Thermal Al2O3 STANDARD	
	1550.3	200.1	200.0	200.0	200.1	35.8	46.4	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767513.8	29.962	1551.091	125	Thermal Al2O3 STANDARD	
	1552.3	200.0	199.9	200.0	200.0	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767516.8	29.932	1554.091	125	Thermal Al2O3 STANDARD	
	1556.3	200.0	199.9	199.9	199.8	35.6	46.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767519.8	29.858	1557.092	125	Thermal Al2O3 STANDARD	
	1558.3	200.0	199.9	200.0	200.0	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767522.8	29.907	1560.090	125	Thermal Al2O3 STANDARD	
	1562.3	200.0	199.9	200.0	200.0	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767525.8	29.895	1563.090	125	Thermal Al2O3 STANDARD	
	1564.3	200.0	199.9	200.0	200.1	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767528.8	29.926	1566.091	125	Thermal Al2O3 STANDARD	
	1568.3	199.8	199.8	200.0	200.2	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767531.8	29.944	1569.091	125	Thermal Al2O3 STANDARD	
	1570.3	200.0	199.8	200.0	200.0	35.7	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767534.8	29.889	1572.091	124	Thermal Al2O3 STANDARD	
	1574.3	200.0	199.9	200.0	200.0	35.8	46.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767537.8	29.907	1575.091	124	Thermal Al2O3 STANDARD	
	1576.3	200.0	199.9	200.0	200.0	35.7	46.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767540.8	29.852	1578.090	124	Thermal Al2O3 STANDARD	
	1580.3	200.1	199.9	200.0	200.0	35.8	46.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767543.8	29.919	1581.090	124	Thermal Al2O3 STANDARD	
	1582.3	200.0	199.9	200.0	200.0	35.7	46.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767546.8	29.919	1584.091	124	Thermal Al2O3 STANDARD	
	1586.3	200.0	199.8	200.0	200.0	35.8	46.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767549.8	29.913	1587.091	124	Thermal Al2O3 STANDARD	
	1588.3	200.0	199.9	200.0	200.0	35.8	46.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767552.8	29.907	1590.091	124	Thermal Al2O3 STANDARD	
	1592.3	200.0	199.9	199.9	199.8	35.7	46.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767555.8	29.944	1593.091	123	Thermal Al2O3 STANDARD	
	1594.3	200.0	199.9	200.0	200.1	35.8	46.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767558.8	29.919	1596.090	123	Thermal Al2O3 STANDARD	
	1598.3	200.0	199.9	200.0	200.0	35.8	46.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767561.8	29.834	1599.090	123	Thermal Al2O3 STANDARD	
	1600.3	200.0	199.9	200.0	200.0	35.8	46.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767564.8	29.956	1602.092	123	Thermal Al2O3 STANDARD	
	1604.3	200.0	199.9	200.0	200.1	35.8	46.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767567.8	29.944	1605.091	123	Thermal Al2O3 STANDARD	
	1606.3	200.0	199.9	200.0	200.0	35.8	46.1	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767570.8	29.901	1608.091	123	Thermal Al2O3 STANDARD	
	1610.3	200.0	199.9	200.0	200.0	35.8	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767573.8	29.926	1611.091	122	Thermal Al2O3 STANDARD	
	1612.3	200.0	200.0	200.0	200.0	35.8	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767576.8	29.919	1614.090	122	Thermal Al2O3 STANDARD	
	1616.3	200.0	199.9	200.1	200.0	35.7	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767579.8	29.919	1617.090	122	Thermal Al2O3 STANDARD	
	1618.3	200.0	199.9	200.0	200.0	35.8	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767582.8	29.877	1620.091	122	Thermal Al2O3 STANDARD	
	1622.3	200.0	199.9	200.0	200.0	35.8	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767585.8	29.883	1623.091	122	Thermal Al2O3 STANDARD	
	1624.3	200.0	199.9	200.0	200.0	35.8	46.0	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767588.8	29.889	1626.092	122	Thermal Al2O3 STANDARD	
	1628.3	200.0	199.9	200.0	200.0	35.8	45.9	27.2	 0.0	 0.0	27.8	 0.0	 0.0	767591.8	29.938	1629.091	122	Thermal Al2O3 STANDARD	
	1630.3	200.0	199.9	200.0	200.0	35.8	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767594.8	29.852	1632.090	121	Thermal Al2O3 STANDARD	
	1634.3	199.9	199.9	200.0	200.0	35.8	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767597.8	29.852	1635.091	121	Thermal Al2O3 STANDARD	
	1636.3	200.1	200.0	200.1	200.1	35.8	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767600.8	29.950	1638.091	121	Thermal Al2O3 STANDARD	
	1640.3	200.1	199.8	199.9	199.9	35.7	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767603.8	29.877	1641.092	121	Thermal Al2O3 STANDARD	
	1642.3	200.1	199.9	200.0	200.0	35.8	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767606.8	29.883	1644.091	121	Thermal Al2O3 STANDARD	
	1646.3	200.0	199.9	200.0	200.1	35.8	45.9	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767609.8	29.919	1647.090	121	Thermal Al2O3 STANDARD	
	1648.3	200.0	199.9	200.0	200.0	35.8	45.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767612.8	29.877	1650.090	121	Thermal Al2O3 STANDARD	
	1652.3	200.0	200.0	200.0	200.0	35.8	45.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767615.8	29.895	1653.091	120	Thermal Al2O3 STANDARD	
	1654.3	200.0	200.0	200.1	200.0	35.8	45.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767618.8	29.926	1656.091	120	Thermal Al2O3 STANDARD	
	1658.3	200.0	199.8	200.0	200.0	35.7	45.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767621.8	29.944	1659.091	120	Thermal Al2O3 STANDARD	
	1660.3	200.0	199.9	200.0	200.0	35.8	45.8	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767624.8	29.907	1662.092	120	Thermal Al2O3 STANDARD	
	1664.3	200.0	199.9	200.0	200.0	35.8	45.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767627.8	29.968	1665.090	120	Thermal Al2O3 STANDARD	
	1666.3	200.0	199.9	200.0	200.0	35.7	45.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767630.8	29.907	1668.090	120	Thermal Al2O3 STANDARD	
	1670.3	200.0	199.9	200.0	200.0	35.8	45.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767633.8	29.962	1671.092	120	Thermal Al2O3 STANDARD	
	1672.3	200.0	199.9	200.0	200.0	35.8	45.7	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767636.8	29.926	1674.091	119	Thermal Al2O3 STANDARD	
	1676.3	200.0	199.9	200.1	200.0	35.8	45.7	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767639.8	29.901	1677.091	119	Thermal Al2O3 STANDARD	
	1678.3	200.0	199.9	200.0	200.0	35.7	45.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767642.8	29.944	1680.091	119	Thermal Al2O3 STANDARD	
	1682.3	200.0	199.9	200.0	200.0	35.7	45.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767645.8	29.938	1683.090	119	Thermal Al2O3 STANDARD	
	1684.3	200.0	199.9	200.0	200.0	35.7	45.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767648.8	29.846	1686.090	119	Thermal Al2O3 STANDARD	
	1688.3	200.0	199.9	200.0	200.0	35.7	45.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767651.8	29.907	1689.091	119	Thermal Al2O3 STANDARD	
	1690.3	200.0	199.9	199.9	200.0	35.7	45.6	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767654.8	29.938	1692.091	119	Thermal Al2O3 STANDARD	
	1694.3	199.9	199.9	200.0	200.0	35.7	45.6	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767657.8	29.926	1695.091	118	Thermal Al2O3 STANDARD	
	1696.3	199.9	199.9	200.0	200.0	35.7	45.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767660.8	29.877	1698.091	118	Thermal Al2O3 STANDARD	
	1700.3	200.0	199.9	199.8	199.8	35.6	45.4	27.0	 0.0	 0.0	27.8	 0.0	 0.0	767663.8	29.901	1701.090	118	Thermal Al2O3 STANDARD	
	1702.3	200.0	199.9	200.0	200.0	35.7	45.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767666.8	29.919	1704.090	118	Thermal Al2O3 STANDARD	
	1706.3	200.0	199.9	200.0	200.0	35.7	45.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767669.8	29.895	1707.091	118	Thermal Al2O3 STANDARD	
	1708.3	200.0	199.9	200.0	200.0	35.7	45.5	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767672.8	29.919	1710.091	118	Thermal Al2O3 STANDARD	
	1712.3	200.0	200.0	200.0	200.0	35.7	45.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767675.8	29.926	1713.091	117	Thermal Al2O3 STANDARD	
	1714.3	200.0	199.9	200.0	200.0	35.7	45.5	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767678.8	29.919	1716.091	117	Thermal Al2O3 STANDARD	
	1718.3	200.0	199.9	200.0	200.0	35.7	45.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767681.8	29.913	1719.090	117	Thermal Al2O3 STANDARD	
	1720.3	200.0	199.9	200.0	200.0	35.7	45.4	27.1	 0.0	 0.0	28.0	 0.0	 0.0	767684.8	29.913	1722.090	117	Thermal Al2O3 STANDARD	
	1724.3	200.0	199.9	200.1	200.1	35.7	45.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767687.8	29.956	1725.092	117	Thermal Al2O3 STANDARD	
	1726.3	199.9	199.9	200.0	200.0	35.7	45.3	27.0	 0.0	 0.0	27.9	 0.0	 0.0	767690.8	29.907	1728.091	117	Thermal Al2O3 STANDARD	
	1730.3	199.8	199.7	199.7	199.8	35.6	45.3	27.1	 0.0	 0.0	27.8	 0.0	 0.0	767693.8	29.938	1731.091	117	Thermal Al2O3 STANDARD	
	1732.3	200.0	199.9	200.0	200.1	35.7	45.4	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767696.8	29.974	1734.091	116	Thermal Al2O3 STANDARD	
	1736.3	200.0	199.9	200.0	200.0	35.7	45.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767699.8	29.883	1737.090	116	Thermal Al2O3 STANDARD	
	1738.3	200.0	200.0	200.0	200.0	35.7	45.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767702.8	29.913	1740.092	116	Thermal Al2O3 STANDARD	
	1742.3	200.1	200.1	200.1	200.1	35.8	45.3	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767705.8	29.919	1743.091	116	Thermal Al2O3 STANDARD	
	1744.3	200.0	199.9	200.1	200.0	35.7	45.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767708.8	29.913	1746.091	116	Thermal Al2O3 STANDARD	
	1748.3	200.1	200.0	200.0	200.1	35.7	45.3	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767711.8	29.846	1749.092	116	Thermal Al2O3 STANDARD	
	1750.3	200.0	199.9	200.0	200.0	35.7	45.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767714.8	29.877	1752.090	116	Thermal Al2O3 STANDARD	
	1754.3	200.2	200.0	200.1	200.0	35.7	45.2	27.2	 0.0	 0.0	27.9	 0.0	 0.0	767717.8	29.926	1755.090	115	Thermal Al2O3 STANDARD	
	1756.3	200.0	199.9	200.0	200.0	35.7	45.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767720.8	29.950	1758.091	115	Thermal Al2O3 STANDARD	
	1760.3	200.0	199.9	200.0	200.0	35.7	45.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767723.8	29.907	1761.091	115	Thermal Al2O3 STANDARD	
	1762.3	200.0	199.9	200.0	200.0	35.7	45.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767726.8	29.913	1764.091	115	Thermal Al2O3 STANDARD	
	1766.3	200.0	199.9	200.1	200.0	35.7	45.2	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767729.8	29.883	1767.091	115	Thermal Al2O3 STANDARD	
	1768.3	200.0	199.9	200.0	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767732.8	29.865	1770.090	115	Thermal Al2O3 STANDARD	
	1772.3	200.0	199.9	200.1	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767735.8	29.932	1773.090	115	Thermal Al2O3 STANDARD	
	1774.3	200.1	199.9	200.0	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767738.8	29.901	1776.091	114	Thermal Al2O3 STANDARD	
	1778.3	200.0	199.9	200.0	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767741.8	29.919	1779.091	114	Thermal Al2O3 STANDARD	
	1780.3	200.0	199.9	200.0	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767744.8	29.877	1782.091	114	Thermal Al2O3 STANDARD	
	1784.3	200.0	200.0	200.0	200.0	35.7	45.1	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767747.8	29.913	1785.091	114	Thermal Al2O3 STANDARD	
	1786.3	200.0	199.9	200.0	200.0	35.7	45.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767750.8	29.846	1788.090	114	Thermal Al2O3 STANDARD	
	1790.3	200.0	199.9	200.0	200.0	35.7	45.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767753.8	29.889	1791.090	114	Thermal Al2O3 STANDARD	
	1792.3	200.0	199.9	200.0	200.0	35.7	45.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767756.8	29.846	1794.091	114	Thermal Al2O3 STANDARD	
	1796.3	200.0	199.9	200.0	200.0	35.7	45.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767759.8	29.926	1797.091	113	Thermal Al2O3 STANDARD	
	1798.3	200.0	199.9	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767762.8	29.852	1800.091	113	Thermal Al2O3 STANDARD	
	1802.3	200.0	199.9	200.0	200.0	35.7	44.9	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767765.8	29.901	1803.092	113	Thermal Al2O3 STANDARD	
	1804.3	200.0	199.9	200.0	199.8	35.6	44.8	27.0	 0.0	 0.0	27.8	 0.0	 0.0	767768.8	29.858	1806.090	113	Thermal Al2O3 STANDARD	
	1808.3	200.0	200.0	200.0	200.0	35.7	45.0	27.1	 0.0	 0.0	27.9	 0.0	 0.0	767771.8	29.883	1809.090	113	Thermal Al2O3 STANDARD	
